yrmo,sell,superid,source,propertytype,propertyzipcode,age,size,popdensity,bbb,caprate,bbbdev,yrqtr,latitude,longitude,reis_sector,region_code,REIS_Market_ID,Submarket_Number,Market_Submarket_ID,effective_rent_per_uom_amt,vacancy_pct
202312,324,1700 West Pointe Drive,cmbs,IN,28214,23,256000,409.5,0.06031,0.050838741,-0.237227143,20234,35.25412956,-80.97534168,,R2,CR,2,CR2,7.58,
20244,328,104 Parkway Drive South,cmbs,IN,11788,40,27736,755.2,0.05764,0.050938462,-0.596800284,20242,40.8212473,-73.26356177,,R4,LI,2,LI2,8.87,
202212,312,3400 PENNSY DRIVE,cmbs,IN,20785,59,333724,1369.1,0.061,0.051056671,0.242005527,20224,38.938404,-76.880421,,R2,SM,6,SM6,9.58,0.04
202312,324,3046-3056 Scott Boulevard,cmbs,IN,95054,53,10041,3729.885057,0.06031,0.051502069,-0.237227143,20234,37.3763813,-121.9606903,,R3,SJ,3,SJ3,8.92,
202312,324,6262 Patterson Pass Road,cmbs,IN,94550,37,116025,77.9,0.06031,0.051518776,-0.237227143,20234,37.69590169,-121.7173898,,R3,OA,8,OA8,9.43,
202311,323,1581 Stone Ridge Drive,cmbs,IN,30083,60,21000,1147,0.06278,0.051579068,-0.143451277,20234,33.82744375,-84.19003499,,R2,AT,6,AT6,5.8,
202312,324,9447 London Way,cmbs,IN,91730,21,27207,1784,0.06031,0.051685072,-0.237227143,20234,34.08203628,-117.5892583,,R3,SB,5,SB5,13.76,
202312,324,1415 SOUTH ACACIA AVENUE,cmbs,IN,92831,45,135571,2210.1,0.06031,0.051743633,-0.237227143,20234,33.85669792,-117.8994172,,R3,OC,2,OC2,9.69,
202312,324,2910-2940 Scott Boulevard,cmbs,IN,95054,53,31971,3729.885057,0.06031,0.051748511,-0.237227143,20234,37.37532462,-121.9607924,,R3,SJ,3,SJ3,8.92,
202312,324,9816 Crescent Center Drive,cmbs,IN,91730,34,16986,1784,0.06031,0.051749535,-0.237227143,20234,34.0820309,-117.5907093,,R3,SB,5,SB5,13.76,
202311,323,14740 Northwest 60th Avenue,cmbs,IN,33014,53,40000,2543.5,0.06278,0.051935769,-0.143451277,20234,25.90884441,-80.3008204,,R2,MI,1,MI1,9.17,
20245,329,7601 TRADE PORT DRIVE,cmbs,IN,40258,28,470000,874.8,0.05866,0.051939724,-0.586371987,20242,38.12816428,-85.89380141,,R2,LO,2,LO2,4.73,
20245,329,9101 CANE RUN ROAD,cmbs,IN,40258,25,490000,874.8,0.05866,0.051945423,-0.586371987,20242,38.122031,-85.895923,,R2,LO,2,LO2,4.73,
202311,323,1190 Trademark Drive,cmbs,IN,89521,25,396000,335.3590152,0.06278,0.052074149,-0.143451277,20234,39.45167573,-119.7413722,,R3,RE,4,RE4,8.2,
202311,323,1481 Rock Mountain Boulevard,cmbs,IN,30083,50,40960,1147,0.06278,0.052155561,-0.143451277,20234,33.82516001,-84.18303755,,R2,AT,6,AT6,5.8,
202311,323,1585 Stone Ridge Drive,cmbs,IN,30083,47,10704,1147,0.06278,0.052209124,-0.143451277,20234,33.82791913,-84.19001156,,R2,AT,6,AT6,5.8,
202312,324,3101 Industrial Terrace,cmbs,IN,78758,33,37700,1832.3,0.06031,0.052319241,-0.237227143,20234,30.3801456,-97.73135472,,R1,AU,1,AU1,7.59,
202311,323,1800-1810 Enterprise Boulevard,cmbs,IN,95691,44,75700,322.7,0.06278,0.052466667,-0.143451277,20234,38.5657072,-121.5795371,,R3,SO,5,SO5,6.03,
20246,330,8800 Rostin Road,cmbs,IN,38671,51,508700,620,0.05753,0.052579549,-0.545751908,20242,34.98819513,-90.03686674,,R2,ME,4,ME4,3.57,
202311,323,2121 Tucker Industrial Road,cmbs,IN,30084,64,10000,2354.086113,0.06278,0.053398223,-0.143451277,20234,33.84592216,-84.20258793,,R2,AT,6,AT6,5.8,
202311,323,1740-1760 Enterprise Boulevard,cmbs,IN,95691,44,139200,322.7,0.06278,0.053545677,-0.143451277,20234,38.56615083,-121.5812632,,R3,SO,5,SO5,6.03,
202311,323,1625 Rock Mountain Boulevard,cmbs,IN,30083,44,105600,1147,0.06278,0.053597441,-0.143451277,20234,33.82800435,-84.18310428,,R2,AT,6,AT6,5.8,
20245,329,4481 Pleasant Hill Road,cmbs,IN,38118,33,101250,1328.708303,0.05866,0.053638351,-0.586371987,20242,35.02661679,-89.90530946,,R2,ME,4,ME4,3.57,
202311,323,10777 Commerce Way,cmbs,IN,92337,36,53061,1049.1,0.06278,0.05367,-0.143451277,20234,34.05766196,-117.5126517,,R3,SB,4,SB4,11.04,
20238,320,1942-1952 WEST UNION AVENUE,cmbs,IN,80110,40,72368,1271.2,0.06019,0.053840783,-0.063626297,20233,39.63162446,-105.0103848,,R3,DE,8,DE8,7.84,
20245,329,7601-7681 Setzler Parkway,cmbs,IN,55445,20,324080,9879,0.05866,0.053855415,-0.586371987,20242,45.1179747,-93.37936878,,R5,MN,5,MN5,7.32,
202311,323,2000 Mountain Industrial Boulevard,cmbs,IN,30084,61,101767,2354.086113,0.06278,0.053866248,-0.143451277,20234,33.84233557,-84.20185358,,R2,AT,6,AT6,5.8,
202311,323,1909 Mountain Industrial Boulevard,cmbs,IN,30084,56,8819,2354.086113,0.06278,0.053953033,-0.143451277,20234,33.83892533,-84.20030818,,R2,AT,6,AT6,5.8,
202311,323,5861 East Ponce de Leon Avenue,cmbs,IN,30083,36,90918,1147,0.06278,0.053969044,-0.143451277,20234,33.81593999,-84.1836094,,R2,AT,6,AT6,5.8,
202312,324,386-398 RAILROAD COURT,cmbs,IN,95035,40,55605,1105.3,0.06031,0.054090485,-0.237227143,20234,37.43662384,-121.9062898,,R3,SJ,4,SJ4,9.42,
20237,319,120 FRANCIS STREET,cmbs,IN,7735,125,75276,3821.32396,0.05883,0.054195106,0.031047815,20233,40.42898649,-74.20488599,,R4,CJ,9,CJ9,9.23,
202312,324,5360 Capital Court,cmbs,IN,89502,26,307207,758,0.06031,0.054195962,-0.237227143,20234,39.50253979,-119.7504755,,R3,RE,1,RE1,6.02,
20238,320,4810-4848 OLD NATIONAL HIGHWAY,cmbs,IN,30337,42,49973,368.5,0.06019,0.05444115,-0.063626297,20233,33.62419061,-84.47370084,,R2,AT,2,AT2,4.91,
202312,324,1910 Mark Court,cmbs,IN,94520,29,48000,1465.3,0.06031,0.054704107,-0.237227143,20234,38.0088045,-122.0431022,,R3,OA,6,OA6,7.67,
202311,323,5865 East Ponce de Leon Avenue,cmbs,IN,30083,24,103317,1147,0.06278,0.05472127,-0.143451277,20234,33.81682,-84.18295,,R2,AT,6,AT6,5.35,0.041
202312,324,5910 Long Creek Park Drive,cmbs,IN,28269,29,387500,2334.724459,0.06031,0.054776,-0.237227143,20234,35.32749939,-80.83760071,,R2,CR,6,CR6,6.32,
202312,324,2495 DA VINCI STREET,cmbs,IN,92614,46,13765,2161.8,0.06031,0.054782115,-0.237227143,20234,33.68450903,-117.8421163,,R3,OC,9,OC9,9.78,
202312,324,2485 DA VINCI STREET,cmbs,IN,92614,46,18000,2161.8,0.06031,0.054795,-0.237227143,20234,33.68479402,-117.8426054,,R3,OC,9,OC9,9.78,
202312,324,5216 Northeast 158th Avenue,cmbs,IN,97230,27,15000,1106.1,0.06031,0.054878943,-0.237227143,20234,45.56070671,-122.4995147,,R3,PO,5,PO5,8.11,
202312,324,1200-1220 San Mateo Avenue,cmbs,IN,94080,53,87680,2388.1,0.06031,0.054955405,-0.237227143,20234,37.63935211,-122.4108213,,R3,SF,2,SF2,13.14,
202311,323,1380 Beverage Drive,cmbs,IN,30083,28,170460,1147,0.06278,0.055037236,-0.143451277,20234,33.82281987,-84.19053001,,R2,AT,6,AT6,5.8,
202211,311,7311 & 7475 NORTH GLEN HARBOR BOULEVARD  10669 & 10691 WEST VISTA AVENUE,cmbs,IN,85307,30,1416000,286.5,0.06183,0.055177448,0.354384825,20224,33.53895114,-112.2918898,,R3,PX,7,PX7,8,
202311,323,10837 Commerce Way,cmbs,IN,92337,36,167844,1049.1,0.06278,0.055265247,-0.143451277,20234,34.05698642,-117.5114662,,R3,SB,4,SB4,11.04,
20071,121,216491,cmbs,IN,33309,28,140467,1360.9,0.059951013,0.055361597,-0.551304077,20071,26.18561658,-80.16784434,Ind,R2,FL,4,FL4,7.548333333,0.1685
202312,324,5808 Long Creek Park Drive,cmbs,IN,28269,27,213460,2334.724459,0.06031,0.055380489,-0.237227143,20234,35.32740021,-80.8423996,,R2,CR,6,CR6,6.32,
202312,324,2804 Longhorn Boulevard,cmbs,IN,78758,51,10930,1832.3,0.06031,0.055404138,-0.237227143,20234,30.38197998,-97.72737419,,R1,AU,1,AU1,7.59,
202312,324,3700 150th Avenue Court East,cmbs,IN,98390,12,441250,416.9,0.06031,0.05549609,-0.237227143,20234,47.22353205,-122.2305393,,R3,TM,2,TM2,9.99,
20072,122,158719,cmbs,IN,90040,49,183207,866.1,0.06029868,0.0555088,-0.564745949,20071,33.98405,-118.1556,Ind,R3,LA,2,LA2,8.040092593,0.100148148
200610,118,163280,cmbs,IN,2118,56,260356,9331.3,0.060780152,0.055739854,-0.514922669,20064,42.33846367,-71.06095884,Ind,R4,BO,1,BO1,6.948888889,0.146722222
200610,118,196000,cmbs,IN,95828,42,148700,1813.3,0.060780152,0.055814065,-0.514922669,20064,38.4795586,-121.3900217,Ind,R3,SO,8,SO8,8.2725,0.11356
202311,323,201 Fulling Mill Road,cmbs,IN,17057,25,650761,660.2179162,0.06278,0.055815822,-0.143451277,20234,40.23151304,-76.74166768,,R4,HR,2,HR2,6.23,
202311,323,2137 Flintstone Drive,cmbs,IN,30084,40,53130,2354.086113,0.06278,0.056052657,-0.143451277,20234,33.84597509,-84.19289784,,R2,AT,6,AT6,5.8,
20073,123,164976,cmbs,IN,90011,58,64500,9359.3,0.060699311,0.056061427,-0.594447856,20071,34.01715,-118.2683,Ind,R3,LA,1,LA1,8.89937963,0.082624074
202311,323,1609 Stone Ridge Drive,cmbs,IN,30083,61,50000,1147,0.06278,0.05611583,-0.143451277,20234,33.82847545,-84.18980944,,R2,AT,6,AT6,5.8,
20239,321,1130 West C Street,cmbs,IN,90744,58,36477,2491.9,0.06191,0.056159563,-0.099938399,20233,33.7713843,-118.2754926,,R3,LA,5,LA5,13.19,
202311,323,14700 Northwest 60th Avenue,cmbs,IN,33014,55,40000,2543.5,0.06278,0.056521818,-0.143451277,20234,25.90884441,-80.3008204,,R2,MI,1,MI1,9.17,
202311,323,1625 Stone Ridge Drive,cmbs,IN,30083,46,55920,1147,0.06278,0.056530015,-0.143451277,20234,33.8297404,-84.18986366,,R2,AT,6,AT6,5.8,
202311,323,2740-2750 SOUTH HARBOR BOULEVARD,cmbs,IN,92704,50,30853,4529.9,0.06278,0.056730923,-0.143451277,20234,33.711263,-117.919949,,R3,OC,7,OC7,10.32,0.026
202311,323,4889 Lewis Road,cmbs,IN,30083,51,54000,1147,0.06278,0.056830228,-0.143451277,20234,33.82850295,-84.18854408,,R2,AT,6,AT6,5.8,
202311,323,2050 & 2052 Mountain Industrial Boulevard,cmbs,IN,30084,54,144000,2354.086113,0.06278,0.056864838,-0.143451277,20234,33.84544509,-84.2017101,,R2,AT,6,AT6,5.8,
202310,322,400 KELLY'S CREEK ROAD,cmbs,IN,30568,73,947816,0,0.06314,0.057435372,-0.109048119,20234,34.954091,-83.380601,,R2,,,,11.03933333,0.0578
202311,323,1222 East Howell Avenue,cmbs,IN,92805,57,81325,11167.67132,0.06278,0.058227635,-0.143451277,20234,33.80602313,-117.8938736,,R3,OC,5,OC5,9.31,
20066,114,219625,cmbs,IN,61550,19,80772,167.3,0.064388209,0.05973363,-0.622432659,20062,40.63204088,-89.45433378,Ind,R5,,,,9.654166667,0.108916667
200012,48,66466,cmbs,IN,94086,25,36547,3930.6,0.078523435,0.073785617,0.574027724,20004,37.38129135,-121.9896667,Ind,R3,SJ,2,SJ2,7.466916667,0.125397222
200612,120,127117,cmbs,IN,91405,35,114386,5967.9,0.059779226,0.055280789,-0.548528735,20064,34.20782162,-118.4411678,Ind,R3,LA,7,LA7,9.743333333,0.106416667
20243,327,780 Whittaker Road,cmbs,IN,32218,14,280000,213.4,0.05582,0.051322785,-0.564240266,20241,30.423674,-81.62868793,,R2,JA,2,JA2,5.59,
202312,324,6336 Patterson Pass Road,cmbs,IN,94550,37,52896,77.9,0.06031,0.055836364,-0.237227143,20234,37.69636578,-121.7158466,,R3,OA,8,OA8,9.43,
202311,323,10727 COMMERCE WAY,cmbs,IN,92337,36,108384,1049.1,0.06278,0.058378237,-0.143451277,20234,34.05883132,-117.5120777,,R3,SB,4,SB4,11.04,
202311,323,1212 East Howell Avenue,cmbs,IN,92805,33,25962,11167.67132,0.06278,0.058426892,-0.143451277,20234,33.80539316,-117.8946626,,R3,OC,5,OC5,9.31,
20248,332,19241 Northeast San Rafael Street,cmbs,IN,97230,59,82793,1106.1,0.05278,0.048435669,-0.527753012,20243,45.538146,-122.465303,,R3,PO,7,PO7,7.95,
20242,326,15510 WOODINVILLE-REDMOND ROAD,cmbs,IN,98072,32,31026,475.2,0.05524,0.050969302,-0.486637225,20241,47.73999076,-122.153635,,R3,SE,6,SE6,11.93,
202310,322,307010,cmbs,IN,7004,53,32000,283.5,0.063146465,0.058882,-0.109048119,20234,40.875701,-74.289325,Ind,R4,NJ,8,NJ8,8.71,0.045
200610,118,178479,cmbs,IN,92630,46,15971,2398.1,0.060780152,0.056525,-0.514922669,20064,33.6341004,-117.7126566,Ind,R3,OC,10,OC10,8.692666667,0.12535
20244,328,2001 ORVILLE DRIVE NORTH,cmbs,IN,11779,22,72000,1182.8,0.05764,0.053399294,-0.596800284,20242,40.7843017,-73.10168208,,R4,LI,3,LI3,9.96,
20243,327,1400-1460 Northwest 167th Street,cmbs,IN,33169,54,155070,2201,0.05582,0.051605764,-0.564240266,20241,25.92606733,-80.22412174,,R2,MI,2,MI2,8.11,
20072,122,102644,cmbs,IN,91355,36,52510,812.1,0.06029868,0.056112266,-0.564745949,20071,34.43111,-118.5734,Ind,R3,LA,8,LA8,10.956,0.05325
20073,123,128116,cmbs,IN,91766,101,179248,2718.6,0.060699311,0.056597333,-0.594447856,20071,34.057756,-117.729829,Ind,R3,LA,4,LA4,8.89937963,0.082624074
20168,236,197820,cmbs,IN,49534,21,107000,238.2,0.034489344,0.030472366,0.014528208,20163,43.022925,-85.781914,Ind,R5,GD,4,GD4,5.967777778,0.169444444
20248,332,1403 GILLINGHAM LANE,cmbs,IN,77478,5,148921,983.4,0.05278,0.048763538,-0.527753012,20243,29.64269876,-95.61445424,,R1,HO,2,HO2,8.19,
202312,324,5208-5228 Northeast 158th Avenue,cmbs,IN,97230,27,18750,1106.1,0.06031,0.056295588,-0.237227143,20234,45.56093948,-122.5001631,,R3,PO,5,PO5,7.94,0.04
202312,324,605 Glendale Avenue,cmbs,IN,89431,32,121600,3741.62531,0.06031,0.056333386,-0.237227143,20234,39.52677977,-119.7510771,,R3,RE,2,RE2,6.47,
20242,326,7251 GARDEN GROVE BOULEVARD,cmbs,IN,92841,52,24000,7329.83709,0.05524,0.051276087,-0.486637225,20241,33.77605126,-118.0043891,,R3,OC,4,OC4,9.77,
200611,119,165381,cmbs,IN,11779,45,64453,1182.8,0.060016437,0.056089179,-0.539519703,20064,40.79176482,-73.14688161,Ind,R4,LI,3,LI3,6.124444444,0.154777778
20231,313,"1040-1098, 1100 1120 AND 1170 ORTHODOX STREET",cmbs,IN,19124,20,129237,5281.4,0.0583,0.054374249,0.113061599,20231,40.00707,-75.0781,,R4,PA,5,PA5,6.36,0.04
200010,46,68889,cmbs,IN,90638,48,50000,2404.8,0.081067369,0.077181818,0.427949576,20004,33.88735,-118.0198,Ind,R3,LA,2,LA2,9.074416667,0.1066
20072,122,130671,cmbs,IN,90670,20,43900,678.3,0.06029868,0.056435345,-0.564745949,20071,33.89268992,-118.0430839,Ind,R3,LA,2,LA2,8.040092593,0.100148148
20072,122,158257,cmbs,IN,94538,36,117504,1433.3,0.06029868,0.056463566,-0.564745949,20071,37.48500974,-121.9427509,Ind,R3,OA,4,OA4,6.6,0.127555556
201311,203,8604,cmbs,IN,18109,38,39200,797.6,0.04493302,0.041118,-0.151606722,20134,40.64148156,-75.43991426,Ind,R4,AN,,,6.298888889,0.141
20248,332,7888 Lincoln Avenue,cmbs,IN,92504,46,66000,887,0.05278,0.049019124,-0.527753012,20243,33.92461693,-117.4054098,,R3,SB,2,SB2,12.5,
20059,105,181975,cmbs,IN,89120,28,223590,1292,0.055798475,0.05204682,-0.664183975,20053,36.07849952,-115.1113462,Ind,R3,LV,,,7.463052632,0.12486345
200611,119,182855,cmbs,IN,98134,69,49102,73.7,0.060016437,0.056292979,-0.539519703,20064,47.5638,-122.329,Ind,R3,SE,5,SE5,8.453849383,0.115126049
20066,114,145208,cmbs,IN,95351,47,56225,2019.1,0.064388209,0.060696686,-0.622432659,20062,37.65253837,-121.022746,Ind,R3,,,,9.0875,0.134833333
202311,323,6916  6935  6936  6949  6972  6991 AND 7005 APPLING FARMS PARKWAY,cmbs,IN,38133,10,297292,633.9,0.06278,0.059114516,-0.143451277,20234,35.17981554,-89.82910901,,R2,ME,2,ME2,4.82,
20245,329,13626 MONTE VISTA AVENUE,cmbs,IN,91710,37,89358,3736.191185,0.05866,0.055072213,-0.586371987,20242,34.00585052,-117.6990501,,R3,SB,8,SB8,12.44,
201510,226,47625,cmbs,IN,91761,25,263670,754,0.043941369,0.040366781,0.228386124,20154,34.04398734,-117.5304387,Ind,R3,SB,6,SB6,4.23,0.084
20072,122,132409,cmbs,IN,90660,18,55472,3135.2,0.06029868,0.056754702,-0.564745949,20071,34.00157,-118.095,Ind,R3,LA,2,LA2,8.040092593,0.100148148
20242,326,48119 - 48133 Warm Springs,cmbs,IN,94539,43,125100,760.2,0.05524,0.051729514,-0.486637225,20241,37.47254,-121.91994,,R3,OA,4,OA4,8.63,0.039
20242,326,2500 MARION DRIVE,cmbs,IN,46755,47,289003,77.1,0.05524,0.051736425,-0.486637225,20241,41.4401338,-85.2252439,,R5,,,,5.58,
202410,334,435 East Washington Street,cmbs,IN,40391,72,177088,147.2735474,0.05246,0.04899186,-0.730627789,20244,37.993139,-84.161339,,R2,LX,,,6.03,0.006
20244,328,185 Oser Avenue,cmbs,IN,11788,62,29900,755.2,0.05764,0.05417625,-0.596800284,20242,40.81626273,-73.25262489,,R4,LI,2,LI2,8.87,
200611,119,192347,cmbs,IN,90746,48,12956,1720.4,0.060016437,0.056555172,-0.539519703,20064,33.8416,-118.2574,Ind,R3,LA,5,LA5,5.983333333,0.171555556
20243,327,5715 Oakbrook Parkway,cmbs,IN,30093,44,61152,1726.7,0.05582,0.052386716,-0.564240266,20241,33.91799039,-84.19368149,,R2,AT,5,AT5,5.59,
20244,328,740 Old Willets Path,cmbs,IN,11788,45,30174,755.2,0.05764,0.054213784,-0.596800284,20242,40.80884813,-73.23599696,,R4,LI,2,LI2,8.87,
20242,326,8446,cmbs,IN,98001,25,283450,1716.660391,0.055224996,0.0518,-0.486637225,20241,47.30157287,-122.2376525,Ind,R3,SE,13,SE13,9.67,0.037
201510,226,12558,cmbs,IN,92407,17,191216,348.1,0.043941369,0.04052,0.228386124,20154,34.17792197,-117.3485471,Ind,R3,SB,9,SB9,4.23,0.084
20066,114,133522,cmbs,IN,92807,23,281548,1258.7,0.064388209,0.060972158,-0.622432659,20062,33.86090383,-117.815633,Ind,R3,OC,3,OC3,7.623333333,0.153833333
20242,326,7211-7215 GARDEN GROVE BOULEVARD,cmbs,IN,92841,52,33000,7329.83709,0.05524,0.051830909,-0.486637225,20241,33.775078,-118.004816,,R3,OC,4,OC4,10.32,0.027
202311,323,4897 Lewis Road,cmbs,IN,30083,27,195286,1147,0.06278,0.059372714,-0.143451277,20234,33.82610384,-84.18715457,,R2,AT,6,AT6,5.8,
202311,323,1548 Stone Ridge Drive,cmbs,IN,30083,61,55349,1147,0.06278,0.059427356,-0.143451277,20234,33.82632635,-84.19139539,,R2,AT,6,AT6,5.8,
202312,324,6251 Pioneer Trail Northwest,cmbs,IN,87121,2,1576762,299.7218468,0.06031,0.056975773,-0.237227143,20234,34.82454398,-106.8166982,,R3,AQ,,,7.7,
20248,332,3280 Davinion Road,cmbs,IN,73036,7,11600,101.4280104,0.05278,0.049468571,-0.527753012,20243,35.50202039,-97.85703304,,R1,OK,,,5.16,
20248,332,4285 West 1385 South,cmbs,IN,84104,16,109914,452.3,0.05278,0.049637115,-0.527753012,20243,40.73941933,-111.9922836,,R3,SC,1,SC1,7.95,
20058,104,131423,cmbs,IN,94901,57,6000,1207.3,0.054473385,0.051366452,-0.675885866,20053,37.9630051,-122.5078583,Ind,R3,,,,7.463052632,0.12486345
202311,323,287022,cmbs,IN,30004,28,72000,924.0647488,0.062780899,0.0597,-0.143451277,20234,34.1119293,-84.23170395,Ind,R2,AT,8,AT8,5.35,0.041
202312,324,650 East Owens Avenue,cmbs,IN,89030,4,112232,2221,0.06031,0.057295712,-0.237227143,20234,36.18900907,-115.1323015,,R3,LV,2,LV2,7.76,
20249,333,2550 North Nevada Street,cmbs,IN,85225,20,164486,2103.7,0.05191,0.04890504,-0.616223799,20243,33.34255893,-111.8367207,,R3,PX,5,PX5,10.1,
20242,326,14140 SOUTHWEST 72ND AVENUE,cmbs,IN,97224,45,50960,3506.309148,0.05524,0.052250211,-0.486637225,20241,45.418644,-122.7480855,,R3,PO,1,PO1,8.14,
202311,323,1374 Beverage Drive,cmbs,IN,30083,27,59101,1147,0.06278,0.05979066,-0.143451277,20234,33.82069631,-84.18802027,,R2,AT,6,AT6,5.8,
202311,323,286841,cmbs,IN,30004,28,69000,924.0647488,0.062780899,0.0598,-0.143451277,20234,34.11146573,-84.23294307,Ind,R2,AT,8,AT8,5.35,0.041
202312,324,3101 Longhorn Boulevard,cmbs,IN,78758,52,54000,1832.3,0.06031,0.057350811,-0.237227143,20234,30.3820485,-97.7302619,,R1,AU,1,AU1,7.59,
20242,326,286959,cmbs,IN,33321,28,90000,5372.969697,0.055224996,0.0523,-0.486637225,20241,26.20530788,-80.28571056,Ind,R2,FL,7,FL7,9.62,0.022
202311,323,717 EAST ARTESIA BOULEVARD,cmbs,IN,90746,52,96786,4455.683182,0.06278,0.059858273,-0.143451277,20234,33.87486,-118.2635,,R3,LA,5,LA5,13.11,
20244,328,309 Little Hearst Parkway,cmbs,IN,31407,7,660490,255.7458076,0.05764,0.054744094,-0.596800284,20242,32.17588,-81.17453,,R2,SH,,,7.38,0.053
20245,329,12430 4th Street & 12415 6th Street,cmbs,IN,91730,1,2168119,1784,0.05866,0.055794332,-0.586371987,20242,34.07990462,-117.5338767,,R3,SB,5,SB5,13.52,
20242,326,15540 Woodinville-Redmond,cmbs,IN,98072,34,96973,475.2,0.05524,0.052428556,-0.486637225,20241,47.74160331,-122.1559525,,R3,SE,6,SE6,11.93,
20244,328,70895,cmbs,IN,11788,52,20000,755.2,0.057716104,0.05490566,-0.596800284,20242,40.81763803,-73.25524065,Ind,R4,LI,2,LI2,9.69,0.034
20248,332,2350 Prospect Drive,cmbs,IN,60502,26,110355,813.3,0.05278,0.049996667,-0.527753012,20243,41.80482895,-88.23789254,,R5,CH,9,CH9,6.8,
202311,323,1160 Trademark Drive,cmbs,IN,89521,25,321750,335.3590152,0.06278,0.060010859,-0.143451277,20234,39.4494883,-119.7454021,,R3,RE,4,RE4,8.2,
20017,55,247302,cmbs,IN,92708,51,21015,2363.4,0.073293659,0.070559098,0.24419909,20013,33.69705165,-117.9442366,Ind,R3,OC,6,OC6,6.576111111,0.113344444
20244,328,85 Adams Avenue,cmbs,IN,11788,52,20000,755.2,0.05764,0.05490566,-0.596800284,20242,40.81763803,-73.25524065,,R4,LI,2,LI2,8.87,
20242,326,287056,cmbs,IN,75074,27,100519,2701.907357,0.055224996,0.0525,-0.486637225,20241,33.01246918,-96.68775022,Ind,R1,DA,2,DA2,6.08,0.075
20064,112,135188,cmbs,IN,83642,28,66599,348.1,0.061709783,0.058997748,-0.706371901,20062,43.59936339,-116.3853525,Ind,R3,BS,81,BS81,8.104384615,0.115345299
20243,327,4500 Home Run Boulevard,cmbs,IN,33837,8,288660,152.3,0.05582,0.053113292,-0.564240266,20241,28.21849401,-81.65531484,,R2,LL,2,LL2,5.37,
20005,41,138984,cmbs,IN,21075,50,186610,701,0.086524162,0.083837805,0.552875932,20002,39.18839329,-76.74756039,Ind,R2,BA,7,BA7,9.600333333,0.100938889
20243,327,686 Adams Street and 33 Shawnee Avenue,cmbs,IN,66105,48,113000,0,0.05582,0.053135465,-0.564240266,20241,39.08562842,-94.61409074,,R5,KC,10,KC10,4.3,
20243,327,686 SOUTH ADAMS STREET 33 SHAWNEE AVENUE,cmbs,IN,66105,47,113000,0,0.05582,0.053135465,-0.564240266,20241,39.08699922,-94.61458419,,R5,KC,10,KC10,4.3,
202311,323,1175 Trademark Drive,cmbs,IN,89521,25,274037,335.3590152,0.06278,0.060189877,-0.143451277,20234,39.4539737,-119.743887,,R3,RE,4,RE4,8.2,
20072,122,170213,cmbs,IN,92806,48,25000,1851,0.06029868,0.057743544,-0.564745949,20071,33.85809746,-117.8348197,Ind,R3,OC,3,OC3,8.174146825,0.109968651
202312,324,750 Freeport Boulevard,cmbs,IN,89431,36,40000,3741.62531,0.06031,0.057814146,-0.237227143,20234,39.52588912,-119.7518677,,R3,RE,2,RE2,6.47,
20194,268,287315,cmbs,IN,92509,38,34982,933.3,0.04212043,0.039626931,-0.195897224,20192,34.00905752,-117.3913904,Ind,R3,SB,2,SB2,5.17,0.052
200611,119,179332,cmbs,IN,8701,45,30000,1456.4,0.060016437,0.057547407,-0.539519703,20064,40.07136873,-74.16298374,Ind,R4,CJ,10,CJ10,6.124444444,0.154777778
202312,324,32 Trader Road,cmbs,IN,22939,2,1330336,124.8,0.06031,0.057916919,-0.237227143,20234,38.0781104,-78.9973499,,R2,,,,6.5,
20238,320,1855-1865 West Union Avenue,cmbs,IN,80110,44,90841,1271.2,0.06019,0.057804896,-0.063626297,20233,39.63308087,-105.0118381,,R3,DE,8,DE8,7.84,
20244,328,4105 Live Oak Drive,cmbs,IN,75056,3,131690,1895.50406,0.05764,0.055260199,-0.596800284,20242,33.06566155,-96.89968635,,R1,DA,1,DA1,6.5,
20243,327,3001 Knoxville Center Drive,cmbs,IN,37924,3,219000,11259,0.05582,0.053463917,-0.564240266,20241,36.03379757,-83.87564545,,R2,KX,2,KX2,4.46,
20241,325,1180 NEWTOWN PIKE,cmbs,IN,40511,4,141360,138.6,0.05709,0.054762929,-0.367975259,20241,38.08034401,-84.48980542,,R2,LX,2,LX2,5.87,
200612,120,151196,cmbs,IN,92882,25,40600,1018.9,0.059779226,0.057466905,-0.548528735,20064,33.8859148,-117.5795315,Ind,R3,SB,1,SB1,12.04166667,0.063333333
20073,123,156089,cmbs,IN,90245,26,93800,1177,0.060699311,0.058424135,-0.594447856,20071,33.93023,-118.3802,Ind,R3,LA,5,LA5,7.364,0.0888
202312,324,11975 Hudson Road,cmbs,IN,55129,3,701211,369,0.06031,0.058038369,-0.237227143,20234,44.94385612,-92.86723831,,R5,MN,4,MN4,6.7,
20245,329,7400 Trade Port Drive,cmbs,IN,40258,16,150000,874.8,0.05866,0.056407336,-0.586371987,20242,38.1237031,-85.8925747,,R2,LO,2,LO2,4.73,
